B.1.427,Argentina,Cordoba,4/6/2021
B.1.1.519,Mexico,Queretaro,3/31/2021
B.1.427,Argentina,Tucuman,4/26/2021
B.1.427,USA,Oregon,2/26/2021
B.1.427,USA,Indiana,4/4/2021
B.1.1.214,Japan,Tokyo,3/11/2021
B.1.160,Denmark,Hovedstaden,12/14/2020
B.1.243,USA,California,12/19/2020
B.1.427,USA,California,3/16/2021
B.1.1.214,Japan,Japan,2/26/2021
B.1.1.519,Mexico,Guerrero,4/3/2021
B.1.596,USA,California,1/16/2021
B.1.427,USA,California,1/18/2021
B.1.221,Switzerland,Aargau,12/16/2020
B.1.427,USA,Minnesota,3/24/2021
B.1.427,USA,California,3/4/2021
B.1.221,Netherlands,Noord-Holland,2/4/2021
B.1.427,USA,Minnesota,3/27/2021
B.1.1.519,USA,California,4/12/2021
B.1.160,Canada,Quebec,1/14/2021
B.1.596,USA,Texas,12/28/2020
B.1.1.519,USA,Washington,4/11/2021
B.1.258,Denmark,Syddanmark,2/1/2021
B.1.1.519,USA,Indiana,3/30/2021
B.1.177.21,Denmark,Hovedstaden,1/18/2021
B.1.427,USA,California,3/2/2021
B.1.160,Slovenia,Slovenia,11/25/2020
B.1.596,USA,Florida,3/17/2021
B.1.258,Denmark,Syddanmark,12/14/2020
B.1.160,France,Auvergne-Rhone-Alpes,12/11/2020
B.1.1.519,Mexico,Sinaloa,4/22/2021
B.1.596,USA,Texas,3/30/2021
B.1.1.519,USA,Illinois,4/2/2021
B.1.427,USA,California,4/23/2021
B.1.1.519,Denmark,Hovedstaden,5/10/2021
B.1.177.21,Denmark,Hovedstaden,12/7/2020
B.1.221,Netherlands,Noord-Brabant,12/9/2020
B.1.177.21,Denmark,Sjaelland,11/9/2020
B.1.596,USA,Texas,12/9/2020
B.1.177.21,Denmark,Hovedstaden,12/7/2020
B.1.221,Netherlands,Drenthe,2/22/2021
B.1.427,USA,Florida,4/24/2021
B.1.427,USA,California,12/24/2020
B.1.1.519,USA,Texas,4/18/2021
B.1.1.519,USA,Texas,4/17/2021
B.1.427,USA,Arizona,4/20/2021
B.1.177.21,Denmark,Hovedstaden,11/2/2020
B.1.243,USA,Texas,4/12/2021
B.1.1.519,USA,Florida,4/27/2021
B.1.160,Canada,Quebec,1/7/2021
B.1.1.519,USA,Washington,5/1/2021
B.1.1.519,USA,Arizona,3/27/2021
B.1.160,France,Provence-Alpes-Cote-d'Azur,2020-09-00
B.1.596,USA,Wyoming,11/3/2020
B.1.1.519,USA,Texas,4/28/2021
B.1.1.519,USA,Texas,3/13/2021
B.1.427,USA,Arizona,3/17/2021
B.1.221,Spain,Andalusia,2/23/2021
B.1.160,Denmark,Hovedstaden,1/4/2021
B.1.1.519,USA,Utah,1/23/2021
B.1.427,USA,California,1/16/2021
B.1.427,USA,Wisconsin,4/8/2021
B.1.427,USA,California,3/4/2021
B.1.1.519,USA,Michigan,3/29/2021
B.1.596,USA,California,2/18/2021
B.1.177.21,Denmark,Hovedstaden,12/7/2020
B.1.221,Switzerland,Aargau,12/23/2020
B.1.1.214,Japan,Tokyo,3/15/2021
B.1.427,USA,Wyoming,2/11/2021
B.1.243,USA,Texas,12/13/2020
B.1.1.214,Japan,Japan,1/21/2021
B.1.427,USA,California,2/23/2021
B.1.596,USA,Texas,8/1/2020
B.1.160,Netherlands,Overijssel,3/29/2021
B.1.1.519,USA,Minnesota,4/2/2021
B.1.427,USA,Minnesota,4/22/2021
B.1.160,Sweden,Uppsala,3/12/2021
B.1.160,Switzerland,Zurich,11/3/2020
B.1.160,France,Ile-de-France,3/15/2021
B.1.221,Denmark,Sjaelland,12/7/2020
B.1.1.519,USA,Utah,3/31/2021
B.1.427,USA,Illinois,4/2/2021
B.1.1.519,Mexico,Guanajuato,3/24/2021
B.1.221,Sweden,Stockholm,2/25/2021
B.1.221,Denmark,Hovedstaden,11/23/2020
B.1.160,Switzerland,Basel-Landschaft,12/23/2020
B.1.221,Germany,Hamburg,3/10/2021
B.1.1.519,USA,Minnesota,3/29/2021
B.1.427,USA,Nebraska,3/25/2021
B.1.596,USA,Texas,12/16/2020
B.1.1.519,USA,Alaska,4/29/2021
B.1.160,Canada,Quebec,12/20/2020
B.1.1.519,USA,California,4/30/2021
B.1.177.21,Denmark,Hovedstaden,12/7/2020
B.1.427,USA,California,4/8/2021
B.1.427,USA,Arizona,3/31/2021
B.1.596,USA,Minnesota,3/8/2021
B.1.1.519,USA,Illinois,3/2/2021
B.1.160,Turkey,Turkey,3/11/2021
B.1.1.519,USA,Ohio,3/25/2021
B.1.1.214,Japan,Japan,2/19/2021
B.1.427,USA,California,2/7/2021
B.1.221,Lithuania,Vilniaus,2021-00-00
B.1.258,Spain,Catalunya,2/3/2021
B.1.1.519,USA,Utah,3/24/2021
B.1.1.519,USA,Alaska,4/28/2021
B.1.1.519,USA,Louisiana,4/1/2021
B.1.177.21,Denmark,Hovedstaden,11/23/2020
B.1.1.519,USA,Minnesota,5/13/2021
B.1.1.519,USA,Minnesota,4/29/2021
B.1.243,USA,Virginia,2021-00-00
B.1.1.519,USA,California,5/2/2021
B.1.1.519,USA,Wisconsin,4/9/2021
B.1.1.519,USA,Alaska,4/20/2021
B.1.177.21,Denmark,Hovedstaden,12/21/2020
B.1.1.214,Japan,Kanto,12/21/2020
B.1.427,USA,California,4/9/2021
B.1.1.519,Mexico,Morelos,4/21/2021
B.1.1.519,USA,Illinois,4/19/2021
B.1.1.519,USA,Wisconsin,3/27/2021
B.1.596,USA,Texas,12/21/2020
B.1.243,USA,Texas,3/10/2021
B.1.160,France,Provence-Alpes-Cote-d'Azur,2021-01-00
B.1.1.214,Japan,Saitama,3/8/2021
B.1.1.519,USA,Pennsylvania,4/14/2021
B.1.1.519,USA,California,1/16/2021
D.2,Australia,Victoria,8/7/2020
B.1.1.519,Canada,Alberta,3/12/2021
B.1.427,USA,Washington,4/8/2021
B.1.596,USA,Texas,12/22/2020
B.1.1.214,Japan,Japan,1/4/2021
B.1.1.519,USA,Alaska,4/30/2021
B.1.160,Denmark,Hovedstaden,12/7/2020
B.1.427,USA,California,12/8/2020
B.1.427,USA,Arizona,4/21/2021
B.1.221,Switzerland,Zurich,5/9/2021
B.1.596,USA,Texas,12/16/2020
B.1.427,USA,California,3/11/2021
B.1.1.519,Mexico,Puebla,4/6/2021
B.1.1.519,USA,Texas,3/18/2021
B.1.427,USA,USA,2021-02-00
B.1.427,USA,California,1/22/2021
B.1.177.21,Denmark,Hovedstaden,11/23/2020
B.1.427,USA,California,3/30/2021
B.1.1.519,USA,California,4/19/2021
B.1.1.214,Japan,Japan,1/16/2021
B.1.1.519,Mexico,Morelos,4/20/2021
B.1.243,USA,Oregon,4/3/2021
B.1.177.21,Denmark,Hovedstaden,11/9/2020
B.1.177.21,Denmark,Hovedstaden,12/7/2020
B.1.1.519,USA,Colorado,3/28/2021
B.1.1.519,USA,California,4/13/2021
B.1.1.519,USA,Washington,4/20/2021
B.1.243,USA,Virginia,2021-02-00
